address_from,address_to,date_time,amount
\x0000000000007f150bd6f54c40a34d7c3d5e9f56,\x3ed96d54be53868edbc3ad5ccc4995710d187dc4,2022-07-15T09:03:54+00:00,98.9821231996054897
\x0000000000007f150bd6f54c40a34d7c3d5e9f56,\x0ce37f7166d9f94180274348207829f72ce23737,2022-07-16T20:28:39+00:00,56.2186942550115615
\x0000000000007f150bd6f54c40a34d7c3d5e9f56,\xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,2022-07-18T08:45:29+00:00,126.6267618850688369
\x0000000000007f150bd6f54c40a34d7c3d5e9f56,\xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,2022-07-18T09:11:54+00:00,100.3636774203332526
\x0000000000007f150bd6f54c40a34d7c3d5e9f56,\xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,2022-07-18T10:13:54+00:00,134.3338876288326042
\x0000000000007f150bd6f54c40a34d7c3d5e9f56,\xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,2022-07-19T12:51:08+00:00,120.8288665960135393
\x0000000000007f150bd6f54c40a34d7c3d5e9f56,\xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,2022-07-19T15:06:08+00:00,238.6357893804379341
\x0000000000007f150bd6f54c40a34d7c3d5e9f56,\xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,2022-07-20T12:23:16+00:00,109.4007535437121946
\x0000000000007f150bd6f54c40a34d7c3d5e9f56,\xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,2022-07-20T19:52:54+00:00,137.2696740881365238
\x0000000000007f150bd6f54c40a34d7c3d5e9f56,\xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,2022-07-21T01:35:54+00:00,74.6675794151752146
\x0000000000036414940324055c43e75f56b7d016,\xdbb69ea87507525fffbd1c4f1ad6f7d30a9a402e,2022-07-16T19:10:26+00:00,2099.1332812397058262
\x000000000035b5e5ad9019092c665357240f594e,\xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,2022-07-15T20:07:05+00:00,10887.368920426076
\x000000000035b5e5ad9019092c665357240f594e,\x130f4322e5838463ee460d5854f5d472cfc8f253,2022-07-20T15:40:00+00:00,1113.1978323600843470
\x00000000003b3cc22af3ae1eac0440bcee416b40,\xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,2022-07-15T20:27:13+00:00,53115.941691493244
\x00000000003b3cc22af3ae1eac0440bcee416b40,\xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,2022-07-18T01:39:22+00:00,12784.027073076572
\x000000000dfde7deaf24138722987c9a6991e2d4,\xf79fc43494ce8a4613cb0b2a67a1b1207fd05d27,2022-07-14T17:58:00+00:00,1073.1322455989695000
