address_from,address_to,date_time,amount
\xdbb69ea87507525fffbd1c4f1ad6f7d30a9a402e,\x00000000ae347930bd1e7b0f35588b92280f9e75,2022-07-29T13:25:08+00:00,380.7499130199999775
\xdbb69ea87507525fffbd1c4f1ad6f7d30a9a402e,\x00000000ae347930bd1e7b0f35588b92280f9e75,2022-07-29T14:05:10+00:00,667.1198939800000266
\xdbb69ea87507525fffbd1c4f1ad6f7d30a9a402e,\x00000000ae347930bd1e7b0f35588b92280f9e75,2022-07-29T14:15:43+00:00,737.5723842999999529
\x74de5d4fcbf63e00296fd95d33236b9794016631,\x00000000ae347930bd1e7b0f35588b92280f9e75,2022-07-29T14:41:28+00:00,650.0000000000000000
\x1579b5f6582c7a04f5ffeec683c13008c4b0a520,\x08fad6ef8f56354d66407deef4ced2de69a2928f,2022-07-29T14:33:04+00:00,5442.9266049600000000
\x6cc5f688a315f3dc28a7781717a9a798a59fda7b,\x0a975011e86f5aa9030672a9466b4ecee139348d,2022-07-29T13:49:02+00:00,318.0000000000000000
\x74de5d4fcbf63e00296fd95d33236b9794016631,\x0da57370ef8c5490850a5838bba8ebe167baf2a0,2022-07-29T13:47:55+00:00,322.7733926696395000
\xb07fe2f407f971125d4eb1977f8acee8846c7324,\x1111111254fb6c44bac0bed2854e76f90643097d,2022-07-29T14:58:01+00:00,14.3929344573428616
\x28c6c06298d514db089934071355e5743bf21d60,\x11dbf181dd5c075c2abd92cb9579c4809406b5be,2022-07-29T13:29:21+00:00,459741.787952000000
\xe66b31678d6c16e9ebf358268a790b763c133750,\x130f4322e5838463ee460d5854f5d472cfc8f253,2022-07-29T13:57:56+00:00,3.0689369783811015
\xb739d0895772dbb71a89a3754a160269068f0d45,\x14e9820edcccf45ab5b1f0650f27dcad81e3686f,2022-07-29T14:46:33+00:00,4.1522976800000000
\xe66b31678d6c16e9ebf358268a790b763c133750,\x152eba8825d8b57860917a7ad73d203be6a3e7ab,2022-07-29T13:33:51+00:00,2.9732093636377983
\xb8ba36e591facee901ffd3d5d82df491551ad7ef,\x1535909303174e7a235c33814d1b1a359b76ddf6,2022-07-29T13:51:03+00:00,5000.0000000000000000
\xf2f400c138f9fb900576263af0bc7fcde2b1b8a8,\x1e34c4c920c1b6a397cab786ebfd83dcaee1ff64,2022-07-29T14:38:22+00:00,2.9317529515421555
\xdfd5293d8e347dfe59e90efd55b2956a1343963d,\x1edb8a5d51880c81ba6b4812485c3dc16085fc39,2022-07-29T13:36:22+00:00,24999.010000000000
\x0d0707963952f2fba59dd06f2b425ace40b492fe,\x27bc9850110af2d6b5d1f1cecd0ef056da827dba,2022-07-29T13:32:27+00:00,116.4000000000000000
\x6cda3cff6565b52a5348afcee918986ae8a3f3ec,\x28c6c06298d514db089934071355e5743bf21d60,2022-07-29T13:30:34+00:00,24.7102600000000000
\x73f9b272abda7a97cb1b237d85f9a7236edb6f16,\x28c6c06298d514db089934071355e5743bf21d60,2022-07-29T14:00:39+00:00,15285.642739790000
\x1535909303174e7a235c33814d1b1a359b76ddf6,\x28c6c06298d514db089934071355e5743bf21d60,2022-07-29T14:00:39+00:00,5000.0000000000000000
