address_from,address_to,date_time,amount
\x3ab28ecedea6cdb6feed398e93ae8c7b316b1182,\x01f1d66effc1b544c64fe9e79d519b34b2eea31f,2022-08-08T14:46:21+00:00,235.4024339700000000
\xccb63225a7b19dcf66717e4d40c9a72b39331d61,\x1111111254fb6c44bac0bed2854e76f90643097d,2022-08-08T14:29:38+00:00,1799.5291888309576837
\xdd75cd55c1367b3d2d928c6181eea46999d24a72,\x28c6c06298d514db089934071355e5743bf21d60,2022-08-08T14:00:03+00:00,7226.0679686904538507
\x6f7a586e19e4f9d3c0eb6ea2c616db069813bea6,\x28c6c06298d514db089934071355e5743bf21d60,2022-08-08T14:00:03+00:00,930.8262300000000000
\x285d153589c8fe208c9f00cc966d7a1d32a9a655,\x28c6c06298d514db089934071355e5743bf21d60,2022-08-08T14:00:03+00:00,7672.4400000000000000
\x3507e4978e0eb83315d20df86ca0b976c0e40ccb,\x28c6c06298d514db089934071355e5743bf21d60,2022-08-08T14:00:03+00:00,3191.0000000000000000
\x3ab73d8799f2a4e74e7fee0eefcc79f6feb6f3e2,\x28c6c06298d514db089934071355e5743bf21d60,2022-08-08T14:31:00+00:00,51799.513315049627
\x852af47dc1f0c8d561ba5f8de23c3b2e17deeba8,\x28c6c06298d514db089934071355e5743bf21d60,2022-08-08T14:31:00+00:00,6000.0000000000000000
\x1111111254fb6c44bac0bed2854e76f90643097d,\x4c04a85cc56b21569ca742315f6893e415ad7bcb,2022-08-08T14:29:38+00:00,1799.5291888309576837
\xc5ef0bd52ae0e93cf7b1990f2c9f460fa87bf9de,\x5c76ad4764a4607cd57644faa937a8ca16729e39,2022-08-08T14:30:34+00:00,15425.329210000000
\xf3907a01d515af5dd33e8249c9c9eefdbad993ea,\x5c76ad4764a4607cd57644faa937a8ca16729e39,2022-08-08T14:47:02+00:00,21749.152381306658
\xdfd5293d8e347dfe59e90efd55b2956a1343963d,\x6e90ae41af1dea6f0006aa7752d9db2cf5e6a49f,2022-08-08T14:00:31+00:00,7664.8700000000000000
\x21a31ee1afc51d94c2efccaa2092ad1028285549,\x6e90ae41af1dea6f0006aa7752d9db2cf5e6a49f,2022-08-08T14:18:39+00:00,9702.8800000000000000
\xdfd5293d8e347dfe59e90efd55b2956a1343963d,\x6e90ae41af1dea6f0006aa7752d9db2cf5e6a49f,2022-08-08T14:21:31+00:00,7354.8400000000000000
\xdfd5293d8e347dfe59e90efd55b2956a1343963d,\x6e90ae41af1dea6f0006aa7752d9db2cf5e6a49f,2022-08-08T14:21:43+00:00,15928.100000000000
\xdfd5293d8e347dfe59e90efd55b2956a1343963d,\x6e90ae41af1dea6f0006aa7752d9db2cf5e6a49f,2022-08-08T14:27:27+00:00,21166.760000000000
\x28c6c06298d514db089934071355e5743bf21d60,\x6e90ae41af1dea6f0006aa7752d9db2cf5e6a49f,2022-08-08T14:27:47+00:00,11377.360000000000
\x9c34e5f7a35b1d6d09ac1122ec989547671542ef,\x74de5d4fcbf63e00296fd95d33236b9794016631,2022-08-08T14:42:48+00:00,69.2573113725689175
\x5c76ad4764a4607cd57644faa937a8ca16729e39,\x95616088ab110a453ee224eabe491c62291f0180,2022-08-08T14:27:09+00:00,3162.4138159729637117
\x28c6c06298d514db089934071355e5743bf21d60,\x98041ab523024dacaefa3bb70dd982dbac68e855,2022-08-08T14:44:06+00:00,5992.4300000000000000
\x28c6c06298d514db089934071355e5743bf21d60,\x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,2022-08-08T14:16:19+00:00,13516.330000000000
