address_from,address_to,date_time,amount
\xdbb69ea87507525fffbd1c4f1ad6f7d30a9a402e,\x0000000000007f150bd6f54c40a34d7c3d5e9f56,2022-07-20T12:23:16+00:00,109.4007535437190972
\xdbb69ea87507525fffbd1c4f1ad6f7d30a9a402e,\x0000000000007f150bd6f54c40a34d7c3d5e9f56,2022-07-20T19:52:54+00:00,137.2696740881461579
\x130f4322e5838463ee460d5854f5d472cfc8f253,\x000000000035b5e5ad9019092c665357240f594e,2022-07-20T15:40:00+00:00,1113.1978323600843470
\xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,\x000000000dfde7deaf24138722987c9a6991e2d4,2022-07-19T22:09:59+00:00,6378.4111688132356672
\x21a31ee1afc51d94c2efccaa2092ad1028285549,\x000000000dfde7deaf24138722987c9a6991e2d4,2022-07-20T11:52:39+00:00,39998.970000000000
\xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,\x000000000dfde7deaf24138722987c9a6991e2d4,2022-07-20T16:33:15+00:00,18555.522240869507
\x288931fa76d7b0482f0fd0bca9a50bf0d22b9fef,\x00000000ae347930bd1e7b0f35588b92280f9e75,2022-07-19T23:16:14+00:00,1000.3081860000000000
\x74de5d4fcbf63e00296fd95d33236b9794016631,\x00000000ae347930bd1e7b0f35588b92280f9e75,2022-07-20T00:37:47+00:00,1100.0000000000000000
\x74de5d4fcbf63e00296fd95d33236b9794016631,\x00000000ae347930bd1e7b0f35588b92280f9e75,2022-07-20T01:50:42+00:00,18.0000000000000000
\x74de5d4fcbf63e00296fd95d33236b9794016631,\x00000000ae347930bd1e7b0f35588b92280f9e75,2022-07-20T03:10:52+00:00,337.8639675447183933
\x74de5d4fcbf63e00296fd95d33236b9794016631,\x00000000ae347930bd1e7b0f35588b92280f9e75,2022-07-20T03:21:36+00:00,295.0000000000000000
\x6cc5f688a315f3dc28a7781717a9a798a59fda7b,\x00000000ae347930bd1e7b0f35588b92280f9e75,2022-07-20T08:48:31+00:00,11074.000000000000
\x71660c4005ba85c37ccec55d0c4493e66fe775d3,\x00000000ae347930bd1e7b0f35588b92280f9e75,2022-07-20T08:53:31+00:00,21976.851925130000
\x74de5d4fcbf63e00296fd95d33236b9794016631,\x00000000ae347930bd1e7b0f35588b92280f9e75,2022-07-20T09:08:26+00:00,318.0000000000000000
\x74de5d4fcbf63e00296fd95d33236b9794016631,\x00000000ae347930bd1e7b0f35588b92280f9e75,2022-07-20T10:59:24+00:00,312.1396411240961711
\xef84098d14b86b022f16c20da6b21011ce4961bd,\x00000000ae347930bd1e7b0f35588b92280f9e75,2022-07-20T12:14:30+00:00,11.4547751228757524
