address_from,address_to,amount,date_time
\x020ca66c30bec2c4fe3861a94e4db4a498a35872,\x00000000006c3852cbef3e08e8df289169ede581,0.000000000000000000000000000000000000,2022-08-10T00:55:22+00:00
\x020ca66c30bec2c4fe3861a94e4db4a498a35872,\x00000000006c3852cbef3e08e8df289169ede581,0.000000000000000000000000000000000000,2022-08-10T00:57:30+00:00
\x020ca66c30bec2c4fe3861a94e4db4a498a35872,\x00000000006c3852cbef3e08e8df289169ede581,0.000000000000000000000000000000000000,2022-08-10T01:01:39+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.05000000000000000000,2022-08-10T03:02:54+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.16000000000000000000,2022-08-10T03:03:03+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x830bd73e4184cef73443c15111a1df14e495c706,79.4000000000000000,2022-08-10T04:23:49+00:00
\xf8a065f287d91d77cd626af38ffa220d9b552a2b,\x830bd73e4184cef73443c15111a1df14e495c706,0.000000000000000000000000000000000000,2022-08-10T04:48:30+00:00
\xf8a065f287d91d77cd626af38ffa220d9b552a2b,\x830bd73e4184cef73443c15111a1df14e495c706,69.6900000000000000,2022-08-10T05:13:49+00:00
\xf8a065f287d91d77cd626af38ffa220d9b552a2b,\x283af0b28c62c092c9727f1ee09c02ca627eb7f5,0.000000000000000000000000000000000000,2022-08-10T05:41:18+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.11000000000000000000,2022-08-10T05:44:27+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.13000000000000000000,2022-08-10T05:44:42+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.15000000000000000000,2022-08-10T05:45:15+00:00
\xf8a065f287d91d77cd626af38ffa220d9b552a2b,\x283af0b28c62c092c9727f1ee09c02ca627eb7f5,0.00981630532251303500,2022-08-10T05:45:22+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.05000000000000000000,2022-08-10T07:10:49+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.13000000000000000000,2022-08-10T07:11:56+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.13000000000000000000,2022-08-10T07:12:33+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.15000000000000000000,2022-08-10T07:13:20+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.05000000000000000000,2022-08-10T07:43:41+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.16000000000000000000,2022-08-10T12:03:21+00:00
\x231a07c825f052b895de5fd1513ce40d18e14af5,\x00000000006c3852cbef3e08e8df289169ede581,0.000000000000000000000000000000000000,2022-08-10T12:35:23+00:00
\x231a07c825f052b895de5fd1513ce40d18e14af5,\xf1dc500fde233a4055e25e5bbf516372bc4f6871,0.000000000000000000000000000000000000,2022-08-10T12:37:26+00:00
\x231a07c825f052b895de5fd1513ce40d18e14af5,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.000000000000000000000000000000000000,2022-08-10T12:38:25+00:00
\x020ca66c30bec2c4fe3861a94e4db4a498a35872,\x00000000006c3852cbef3e08e8df289169ede581,0.000000000000000000000000000000000000,2022-08-10T13:30:52+00:00
\x020ca66c30bec2c4fe3861a94e4db4a498a35872,\x34d85c9cdeb23fa97cb08333b511ac86e1c4e258,0.000000000000000000000000000000000000,2022-08-10T13:38:01+00:00
\x020ca66c30bec2c4fe3861a94e4db4a498a35872,\x00000000006c3852cbef3e08e8df289169ede581,0.000000000000000000000000000000000000,2022-08-10T13:38:45+00:00
\x020ca66c30bec2c4fe3861a94e4db4a498a35872,\x00000000006c3852cbef3e08e8df289169ede581,0.000000000000000000000000000000000000,2022-08-10T13:40:27+00:00
\x020ca66c30bec2c4fe3861a94e4db4a498a35872,\x00000000006c3852cbef3e08e8df289169ede581,0.000000000000000000000000000000000000,2022-08-10T14:37:47+00:00
\x020ca66c30bec2c4fe3861a94e4db4a498a35872,\x00000000006c3852cbef3e08e8df289169ede581,0.000000000000000000000000000000000000,2022-08-10T14:41:11+00:00
\x020ca66c30bec2c4fe3861a94e4db4a498a35872,\x00000000006c3852cbef3e08e8df289169ede581,0.000000000000000000000000000000000000,2022-08-10T14:44:33+00:00
\x020ca66c30bec2c4fe3861a94e4db4a498a35872,\x00000000006c3852cbef3e08e8df289169ede581,0.000000000000000000000000000000000000,2022-08-10T14:50:01+00:00
\x020ca66c30bec2c4fe3861a94e4db4a498a35872,\x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0.000000000000000000000000000000000000,2022-08-10T14:51:57+00:00
\x020ca66c30bec2c4fe3861a94e4db4a498a35872,\x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,40.0000000000000000,2022-08-10T14:57:37+00:00
\x020ca66c30bec2c4fe3861a94e4db4a498a35872,\x00000000006c3852cbef3e08e8df289169ede581,0.000000000000000000000000000000000000,2022-08-10T15:04:43+00:00
\x020ca66c30bec2c4fe3861a94e4db4a498a35872,\x00000000006c3852cbef3e08e8df289169ede581,0.000000000000000000000000000000000000,2022-08-10T15:08:18+00:00
\x020ca66c30bec2c4fe3861a94e4db4a498a35872,\x00000000006c3852cbef3e08e8df289169ede581,0.000000000000000000000000000000000000,2022-08-10T15:12:49+00:00
\x020ca66c30bec2c4fe3861a94e4db4a498a35872,\x00000000006c3852cbef3e08e8df289169ede581,0.000000000000000000000000000000000000,2022-08-10T15:15:40+00:00
\xf8a065f287d91d77cd626af38ffa220d9b552a2b,\xa6b71e26c5e0845f74c812102ca7114b6a896ab2,0.000000000000000000000000000000000000,2022-08-10T15:43:01+00:00
\xf8a065f287d91d77cd626af38ffa220d9b552a2b,\x4976fb03c32e5b8cfe2b6ccb31c09ba78ebaba41,0.000000000000000000000000000000000000,2022-08-10T15:47:17+00:00
\xf8a065f287d91d77cd626af38ffa220d9b552a2b,\x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85,0.000000000000000000000000000000000000,2022-08-10T15:48:11+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.13000000000000000000,2022-08-10T16:26:16+00:00
\xf8a065f287d91d77cd626af38ffa220d9b552a2b,\xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0.000000000000000000000000000000000000,2022-08-10T17:36:51+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.05000000000000000000,2022-08-10T18:38:02+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.05000000000000000000,2022-08-10T18:39:11+00:00
\x48a76d84c5ee48ec1833d9b12ac2c6fe87636eef,\xb88f61e6fbda83fbfffabe364112137480398018,0.000000000000000000000000000000000000,2022-08-10T20:57:41+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.05000000000000000000,2022-08-11T00:39:29+00:00
\xf6b6f07862a02c85628b3a9688beae07fea9c863,\x15322b546e31f5bfe144c4ae133a9db6f0059fe3,0.00200000000000000000,2022-08-11T01:37:40+00:00
\xf6b6f07862a02c85628b3a9688beae07fea9c863,\x830bd73e4184cef73443c15111a1df14e495c706,79.5000000000000000,2022-08-11T01:52:19+00:00
\x020ca66c30bec2c4fe3861a94e4db4a498a35872,\x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,23.0000000000000000,2022-08-11T02:26:26+00:00
\x020ca66c30bec2c4fe3861a94e4db4a498a35872,\x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0.000000000000000000000000000000000000,2022-08-11T02:28:20+00:00
\xf8a065f287d91d77cd626af38ffa220d9b552a2b,\x830bd73e4184cef73443c15111a1df14e495c706,81.0900000000000000,2022-08-11T02:43:05+00:00
\x020ca66c30bec2c4fe3861a94e4db4a498a35872,\x00000000006c3852cbef3e08e8df289169ede581,0.000000000000000000000000000000000000,2022-08-11T02:43:14+00:00
\x020ca66c30bec2c4fe3861a94e4db4a498a35872,\x00000000006c3852cbef3e08e8df289169ede581,0.000000000000000000000000000000000000,2022-08-11T02:44:42+00:00
\x020ca66c30bec2c4fe3861a94e4db4a498a35872,\x00000000006c3852cbef3e08e8df289169ede581,0.000000000000000000000000000000000000,2022-08-11T02:46:35+00:00
\x020ca66c30bec2c4fe3861a94e4db4a498a35872,\x00000000006c3852cbef3e08e8df289169ede581,0.000000000000000000000000000000000000,2022-08-11T02:50:40+00:00
\x020ca66c30bec2c4fe3861a94e4db4a498a35872,\x00000000006c3852cbef3e08e8df289169ede581,0.000000000000000000000000000000000000,2022-08-11T02:56:32+00:00
\x020ca66c30bec2c4fe3861a94e4db4a498a35872,\x00000000006c3852cbef3e08e8df289169ede581,0.000000000000000000000000000000000000,2022-08-11T02:59:20+00:00
\x020ca66c30bec2c4fe3861a94e4db4a498a35872,\x00000000006c3852cbef3e08e8df289169ede581,0.000000000000000000000000000000000000,2022-08-11T03:29:15+00:00
\x020ca66c30bec2c4fe3861a94e4db4a498a35872,\x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0.000000000000000000000000000000000000,2022-08-11T04:31:22+00:00
\x9e2003d83e63d09432b5b1d7af22cf7b6c5b84a9,\xe8f88d16f24255fcfab25959705d724406d67d9d,0.000000000000000000000000000000000000,2022-08-11T04:39:45+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.05000000000000000000,2022-08-11T05:27:23+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.08000000000000000000,2022-08-11T05:28:19+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.14000000000000000000,2022-08-11T05:30:22+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.16000000000000000000,2022-08-11T05:31:27+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.15000000000000000000,2022-08-11T06:27:57+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.12000000000000000000,2022-08-11T10:42:13+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.16000000000000000000,2022-08-11T10:42:35+00:00
\x020ca66c30bec2c4fe3861a94e4db4a498a35872,\x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0.000000000000000000000000000000000000,2022-08-11T12:18:11+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0.000000000000000000000000000000000000,2022-08-11T13:02:39+00:00
\xf8a065f287d91d77cd626af38ffa220d9b552a2b,\x90185cdf3638f489c3c87aa1f72acc926d84430c,0.40000000000000000000,2022-08-11T15:48:55+00:00
\x90185cdf3638f489c3c87aa1f72acc926d84430c,\xf8a065f287d91d77cd626af38ffa220d9b552a2b,0.40000000000000000000,2022-08-11T16:04:03+00:00
\xf6b6f07862a02c85628b3a9688beae07fea9c863,\xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.000000000000000000000000000000000000,2022-08-11T17:33:34+00:00
\xf6b6f07862a02c85628b3a9688beae07fea9c863,\x830bd73e4184cef73443c15111a1df14e495c706,79.5000000000000000,2022-08-11T17:53:08+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x4b10701bfd7bfedc47d50562b76b436fbb5bdb3b,0.000000000000000000000000000000000000,2022-08-11T18:30:50+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.05000000000000000000,2022-08-11T20:40:42+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.06000000000000000000,2022-08-11T20:41:38+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.08000000000000000000,2022-08-11T20:42:20+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.11000000000000000000,2022-08-11T20:43:25+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.12000000000000000000,2022-08-11T20:44:15+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.14000000000000000000,2022-08-11T20:44:19+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.16000000000000000000,2022-08-11T20:45:14+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.16000000000000000000,2022-08-11T20:45:41+00:00
\xf8a065f287d91d77cd626af38ffa220d9b552a2b,\x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,4.3089999998000000,2022-08-11T21:45:02+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.05000000000000000000,2022-08-11T22:29:22+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.07000000000000000000,2022-08-11T22:29:49+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.11000000000000000000,2022-08-11T22:33:08+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.07000000000000000000,2022-08-11T23:00:51+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.07000000000000000000,2022-08-11T23:01:16+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.11000000000000000000,2022-08-11T23:01:26+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.12000000000000000000,2022-08-12T03:28:51+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.16000000000000000000,2022-08-12T03:29:28+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.05000000000000000000,2022-08-12T05:24:23+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.05000000000000000000,2022-08-12T05:24:51+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.09000000000000000000,2022-08-12T05:25:49+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.13000000000000000000,2022-08-12T05:27:11+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.13000000000000000000,2022-08-12T05:27:37+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.16000000000000000000,2022-08-12T06:27:38+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.05000000000000000000,2022-08-12T06:50:24+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.07000000000000000000,2022-08-12T06:51:56+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.16000000000000000000,2022-08-12T06:52:26+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.10000000000000000000,2022-08-12T08:49:30+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.10000000000000000000,2022-08-12T08:49:55+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.12000000000000000000,2022-08-12T08:50:53+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.14000000000000000000,2022-08-12T08:52:06+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.05000000000000000000,2022-08-12T11:53:01+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.06000000000000000000,2022-08-12T11:53:07+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.06000000000000000000,2022-08-12T11:53:15+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.11000000000000000000,2022-08-12T11:54:09+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.11000000000000000000,2022-08-12T12:18:35+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.13000000000000000000,2022-08-12T12:19:22+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.13000000000000000000,2022-08-12T12:19:53+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.15000000000000000000,2022-08-12T12:20:42+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.05000000000000000000,2022-08-12T13:06:30+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.11000000000000000000,2022-08-12T13:07:46+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.13000000000000000000,2022-08-12T13:08:03+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.16000000000000000000,2022-08-12T13:08:22+00:00
\xf8a065f287d91d77cd626af38ffa220d9b552a2b,\xac3d44155d74d2d66117039ff4bc166de2151ab6,0.01000000000000000000,2022-08-12T13:50:04+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.13000000000000000000,2022-08-12T14:12:32+00:00
\x4754b7e3dede42d71d6c92978f25f306176ec7e9,\x55e0f7a3bb39a28bd7bcc458e04b3cf00ad3219e,0.15000000000000000000,2022-08-12T14:13:50+00:00
