address_from,address_to,date_time,amount
\x1c073d5045b1abb6924d5f0f8b2f667b1653a4c3,\xc69ddcd4dfef25d8a793241834d4cc4b3668ead6,2022-08-04T19:30:40+00:00,32000.979097587076
\x2ce1a66f22a2dc6e410d9021d57aeb8d13d6bfef,\x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2022-08-04T19:24:50+00:00,798.2364685059121114
\x2dce0dda1c2f98e0f171de8333c3c6fe1bbf4877,\x97c4adc5d28a86f9470c70dd91dc6cc2f20d2d4d,2022-08-04T18:45:27+00:00,56.1058553941074332
\x3897f792662b6d708f94a3025c02373327c5765e,\x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2022-08-04T19:39:11+00:00,4266.2016972793197425
\x5423a31ecdc46ac59a863c920446e410449e39e4,\x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2022-08-04T19:24:09+00:00,2474.6381397351608731
\x6021444f1706f15465bee85463bcc7d7cc17fc03,\xc61f78b49d9906291a47e196766cdf85f7e88fb5,2022-08-04T18:50:35+00:00,458.7859342617346926
\x6021444f1706f15465bee85463bcc7d7cc17fc03,\x913a5793eb4081e06aa6744ad0705f89d46999c3,2022-08-04T19:29:59+00:00,3807.6174787414746166
\x610bb423d080dbbb9ea5fb8bab100aad2d81bca4,\x6021444f1706f15465bee85463bcc7d7cc17fc03,2022-08-04T18:55:34+00:00,50000.000000000000
\x8300f0528e00ad33b218bb05d396f61a9fdd68cd,\x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,2022-08-04T19:40:04+00:00,5080.6767235926219676
\x913a5793eb4081e06aa6744ad0705f89d46999c3,\xc2a856c3aff2110c1171b8f942256d40e980c726,2022-08-04T19:33:37+00:00,3807.6174787414746166
\x92c7b5ce4cb0e5483f3365c1449f21578ee9f21a,\x3897f792662b6d708f94a3025c02373327c5765e,2022-08-04T19:39:11+00:00,4266.2016972793197425
\x97e7d56a0408570ba1a7852de36350f7713906ec,\x8ce5796ef6b0c5918025bcf4f9ca908201b030b3,2022-08-04T19:18:44+00:00,20193.985434706223
\x9a22cdb1ca1cdd2371cd5bb5199564c4e89465eb,\x2ce1a66f22a2dc6e410d9021d57aeb8d13d6bfef,2022-08-04T19:24:09+00:00,798.2364685059121114
\x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,\xc4f3a14f53669d732cf7249385163fb41e6176a1,2022-08-04T19:14:58+00:00,100003.849149417091
\x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,\x1c073d5045b1abb6924d5f0f8b2f667b1653a4c3,2022-08-04T19:30:40+00:00,32000.979097587076
\xd632f22692fac7611d2aa1c0d552930d43caed3b,\x5423a31ecdc46ac59a863c920446e410449e39e4,2022-08-04T19:24:09+00:00,2474.6381397351608731
