address_from,address_to,date_time,amount
\x3229149012a035ef51d724e0343eb31ce3e4bb7d,\x28c6c06298d514db089934071355e5743bf21d60,2022-08-08T14:00:03+00:00,222.8000000000000000
\x33566c9d8be6cf0b23795e0d380e112be9d75836,\xd8dc3fd89541a1c0e304e63076bd7f7a3741a88a,2022-08-08T14:04:14+00:00,499.8000000000000000
\xd8dc3fd89541a1c0e304e63076bd7f7a3741a88a,\xcd531ae9efcce479654c4926dec5f6209531ca7b,2022-08-08T14:05:11+00:00,499.8000000000000000
\x2629de54a2b7ed0164b896c273bec77a78819a9b,\x22f9dcf4647084d6c31b2765f6910cd85c178c18,2022-08-08T14:06:30+00:00,5.5776292267831934
\xb5e8c25f34a84613229babf4d0899157d74568f9,\x2205efa224011dd6c17392b10ec9e906d2aa5d89,2022-08-08T14:07:20+00:00,1.3458838300000000
\x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,\x8914019d12628cce16bc652c39207b604d91d975,2022-08-08T14:06:37+00:00,439.0000000000000000
\x22f9dcf4647084d6c31b2765f6910cd85c178c18,\x33812e984d49ed5b44d75a008c12060e5076238c,2022-08-08T14:06:30+00:00,5.5776292267831934
\x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb,\x288931fa76d7b0482f0fd0bca9a50bf0d22b9fef,2022-08-08T14:12:02+00:00,143.5780355337952594
\xd784927ff2f95ba542bfc824c8a8a98f3495f6b5,\x4da27a545c0c5b758a6ba100e3a049001de870f5,2022-08-08T14:08:19+00:00,0.000067512876268891000000
\x1111111254fb6c44bac0bed2854e76f90643097d,\x466a96abbba294a6489ce46271c506ebd0b56365,2022-08-08T14:12:02+00:00,656.4223646849400631
\x56178a0d5f301baf6cf3e1cd53d9863437345bf9,\xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,2022-08-08T14:12:02+00:00,555.0280375361756943
\x00000000c2cf7648c169b25ef1c217864bfa38cc,\x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb,2022-08-08T14:12:02+00:00,137.9478461528559959
\x8914019d12628cce16bc652c39207b604d91d975,\xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,2022-08-08T14:14:50+00:00,439.0000000000000000
\xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,\x2b98006084845ae63e28d1f53a78553db6f0d188,2022-08-08T14:13:53+00:00,25.3032299600000000
\xd75ea151a61d06868e31f8988d28dfe5e9df57b4,\x288931fa76d7b0482f0fd0bca9a50bf0d22b9fef,2022-08-08T14:12:02+00:00,65.7455054896399078
